,Unnamed: 0,id,title,artist,company,date_released,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
36,36,4iTS1BGs3Fob1UyXgIWa0w,Sailing (0805),Girls' Generation,SM,2016-08-05,0.588,0.586,11,-4.857,1,0.71,0.0,0.102,0.395,141.913,260835,4
37,37,6c1cQOxDKZhnfu19rclv6G,Why,TAEYEON,SM,2016-06-28,0.615,0.879,6,-3.275,0,0.0702,0.0,0.0581,0.315,105.026,207777,4
38,38,4kcX1pwQBQFpXhDc64MTPq,Starlight,TAEYEON,SM,2016-06-28,0.628,0.723,1,-4.962,0,0.0329,0.0,0.292,0.571,93.958,223607,4
39,39,2OMAJjaieTJBe9t0Wu98bb,Fashion,TAEYEON,SM,2016-06-28,0.788,0.808,1,-4.048,1,0.109,0.00296,0.0649,0.62,107.997,192864,4
40,40,6jk5Xz3QCcV1O4y5gRYymg,Hands on Me,TAEYEON,SM,2016-06-28,0.376,0.96,4,-3.239,0,0.0478,0.0,0.189,0.563,84.682,228460,4
41,41,4VkurkGMPFJaROPTfqU9Ma,Up & Down,TAEYEON,SM,2016-06-28,0.576,0.838,2,-5.297,0,0.00279,3.45e-05,0.081,0.457,105.06,173287,4
42,42,3wiqYEIruKDnNlCU48lFNz,Good Thing,TAEYEON,SM,2016-06-28,0.772,0.875,0,-2.877,0,0.0731,0.0,0.118,0.798,116.965,177588,4
43,43,4dMkVt2rnc8Di47Rcq28vp,Night,TAEYEON,SM,2016-06-28,0.736,0.626,0,-4.727,0,0.526,0.0,0.067,0.525,100.006,193537,4
44,44,4LndpQCKH3B6km0N6LIe7u,Heartbreak Hotel,Tiffany Young,SM,2016-06-10,0.569,0.829,7,-3.858,0,0.0353,0.0,0.21,0.341,93.961,264682,4
45,45,34NIgK6YRK8xVSZ4eNOEQf,I Just Wanna Dance,Tiffany Young,SM,2016-05-11,0.72,0.754,5,-3.675,1,0.0128,0.0,0.616,0.195,114.054,209688,4
46,46,5Bhl8W0W3sVzyrzYkjgawf,TALK,Tiffany Young,SM,2016-05-11,0.781,0.641,2,-3.915,0,0.467,0.000169,0.118,0.659,97.003,214490,4
47,47,0pCszywLH2InM8aN0Uy2j0,FOOL,Tiffany Young,SM,2016-05-11,0.638,0.832,0,-4.255,1,0.0303,0.0,0.126,0.387,95.038,208453,4
48,48,1mtlAgYE3qrikIq1FoXtZ6,What Do I Do,Tiffany Young,SM,2016-05-11,0.743,0.847,11,-3.28,0,0.0947,1.28e-06,0.0747,0.882,94.991,183787,4
49,49,7zemT7yHKP8CrUaGLxZrBc,Yellow Light,Tiffany Young,SM,2016-05-11,0.454,0.558,0,-4.811,1,0.32,0.0,0.618,0.465,173.554,202547,4
50,50,4ipdEuutOkgGP1ecKTAU7U,Once in a Lifetime,Tiffany Young,SM,2016-05-11,0.595,0.706,7,-4.57,1,0.708,0.0,0.135,0.447,137.915,231674,4
51,51,0XBTxiKMpZ7ld4LdsXljUB,비밀 Secret,TAEYEON,SM,2016-02-03,0.526,0.241,10,-8.466,1,0.937,0.0,0.287,0.46,139.437,217263,3
52,52,4C9UQIW2WBbDZVcFWr4mLK,Rain,TAEYEON,SM,2016-02-03,0.567,0.687,8,-3.269,1,0.538,1.29e-05,0.0883,0.406,76.024,222047,4
53,53,7Do5qY5GCZr0T2wk3eKzmi,Dear Santa,Girls' Generation-TTS,SM,2015-12-04,0.527,0.649,1,-5.511,1,0.507,0.0,0.0984,0.298,132.259,238287,4
54,54,0Y7y9H0Skb6hOdQQtL69vf,I Like the Way,Girls' Generation-TTS,SM,2015-12-04,0.67,0.867,5,-3.094,1,0.028,0.0,0.313,0.842,110.072,191868,4
55,55,0EnMIyXeD9bDJoYenih9Za,겨울을 닮은 너 Winter Story,Girls' Generation-TTS,SM,2015-12-04,0.742,0.303,4,-9.598,1,0.233,0.0,0.114,0.157,95.007,202153,4
56,56,2SJd63Mwyi9WKnHYtZ5ZOr,Merry Christmas,Girls' Generation-TTS,SM,2015-12-04,0.466,0.63,3,-4.301,1,0.358,0.0,0.0941,0.443,197.918,223917,3
57,57,4OlEfMToCp7yGppPFm2Woy,첫눈처럼 First Snow,Girls' Generation-TTS,SM,2015-12-04,0.739,0.827,8,-3.128,1,0.179,0.0,0.293,0.875,115.001,193528,4
58,58,4E6RYFuOAVX7bI7leduRWI,I (Feat. Verbal Jint),TAEYEON,SM,2015-10-07,0.506,0.788,9,-2.372,1,0.0666,0.0,0.324,0.233,89.993,206039,4
59,59,4F9lqgjYROfIf7Km6HetKQ,U R,TAEYEON,SM,2015-10-07,0.322,0.366,9,-5.479,1,0.792,0.0,0.119,0.33,135.946,274060,4
60,60,5WAZAexkDSa26VLvshzU4n,쌍둥이자리 Gemini,TAEYEON,SM,2015-10-07,0.633,0.552,0,-6.157,0,0.393,0.0,0.089,0.281,134.941,220751,4
61,61,4mTnz1snnxBaGdL4Gyie6H,스트레스 Stress,TAEYEON,SM,2015-10-07,0.685,0.94,0,-0.46,1,0.0687,0.0,0.0389,0.933,140.081,200994,4
62,62,5j3yX616eElHcDoEQINZmi,먼저 말해줘 Farewell,TAEYEON,SM,2015-10-07,0.369,0.322,9,-7.901,0,0.865,0.0,0.0995,0.186,143.508,222568,4
63,63,17gohmCYDlZSYxp41xqVQ8,Lion Heart,Girls' Generation,SM,2015-08-19,0.754,0.788,2,-3.175,1,0.129,0.00274,0.0775,0.961,124.992,224258,4
64,64,5QVUh9QVZkiZ3HaFDjl6D1,You Think,Girls' Generation,SM,2015-08-19,0.697,0.832,4,-3.2,0,0.00322,0.0,0.196,0.286,100.017,188609,4
65,65,54PgXXWg6zYiDsSdYpjLgC,어떤 오후 One Afternoon,Girls' Generation,SM,2015-08-19,0.641,0.749,10,-6.566,1,0.67,4.99e-05,0.122,0.57,105.968,215940,4
66,66,5xpIFrpBRx1IO4ECSmcYLW,Show Girls,Girls' Generation,SM,2015-08-19,0.585,0.789,0,-4.633,1,0.0577,0.0,0.755,0.577,129.93,219077,4
67,67,6lxhodu85n8ifiVNPjRPr7,Fire Alarm,Girls' Generation,SM,2015-08-19,0.766,0.82,2,-3.019,1,0.166,0.0,0.349,0.623,123.022,191311,4
68,68,6wyEQwH41leQOYAy2skGat,Talk Talk,Girls' Generation,SM,2015-08-19,0.68,0.833,0,-5.197,0,0.0449,0.0,0.772,0.553,155.916,203279,4
69,69,7sOP2xCOlAVwETFcm2AC0M,Green Light,Girls' Generation,SM,2015-08-19,0.738,0.828,4,-2.253,0,0.0349,1.25e-05,0.0547,0.334,130.002,172667,4
70,70,3Wjx1Y9YO3RNZHxuimXZQG,Paradise,Girls' Generation,SM,2015-08-19,0.784,0.803,1,-3.608,1,0.0976,0.0,0.291,0.78,115.982,230822,4
71,71,1Id5vo9Rv6G6oMrDr1WjfR,Sign,Girls' Generation,SM,2015-08-19,0.69,0.684,3,-4.513,1,0.00213,0.000538,0.184,0.87,128.062,197277,4
72,72,3u1yoaMJt5GunoJGpEJB5E,예감 Bump It,Girls' Generation,SM,2015-08-19,0.706,0.895,7,-2.815,1,0.293,0.0,0.0682,0.604,88.024,228638,4
73,73,6tqW0eIssTlDmpSxSqxOCS,PARTY,Girls' Generation,SM,2015-07-07,0.753,0.887,10,-2.975,0,0.111,1.43e-05,0.0729,0.946,122.981,193814,4
74,74,0hVRNvzWFug35CNH6JgCJm,Check,Girls' Generation,SM,2015-07-07,0.752,0.866,2,-1.086,1,0.0883,0.0,0.209,0.582,99.979,206961,4
75,75,3eZweuTSGC5CWgFSBz5HTi,Catch Me If You Can,Girls' Generation,SM,2015-04-22,0.736,0.823,9,-3.45,0,0.0228,0.0,0.277,0.522,133.996,225853,4
76,76,3BEkxLHZ7tKza69iNzg1iH,Girls,Girls' Generation,SM,2015-04-22,0.527,0.632,9,-2.419,1,0.44,0.0,0.167,0.437,149.847,237053,4
77,77,34qbsFCHlFNQpD4BXKZ7eD,Holler,Girls' Generation-TTS,SM,2014-09-16,0.608,0.952,10,-2.144,0,0.12,0.0,0.145,0.664,100.025,183913,4
78,78,0gU3ezR5a5CIg02MivzJ1Y,아드레날린 (Adrenaline),Girls' Generation-TTS,SM,2014-09-16,0.749,0.823,11,-2.826,0,0.00448,0.0,0.0404,0.446,100.018,209549,4
79,79,3Met8C1GMyBfEQU6EtZLvs,내가 네게 (Whisper),Girls' Generation-TTS,SM,2014-09-16,0.561,0.877,1,-2.966,0,0.375,0.0,0.241,0.876,169.877,218436,4
80,80,3rcXk6aP1FvULYb4eK5amw,Stay,Girls' Generation-TTS,SM,2014-09-16,0.724,0.795,9,-2.045,1,0.00538,1.43e-06,0.321,0.587,132.995,211541,4
81,81,0gJd2XP1rXaAGGTwOV2CKg,Only U,Girls' Generation-TTS,SM,2014-09-16,0.53,0.859,5,-1.827,1,0.274,0.0,0.109,0.415,171.933,217496,4
82,82,2uL8dJlQxBaJkeC7EukUpx,EYES,Girls' Generation-TTS,SM,2014-09-16,0.683,0.857,1,-3.216,1,0.00185,0.0,0.273,0.453,103.045,159313,4
83,83,1gEHqX1uLUU7JoUQJ37maZ,Oh！,Girls' Generation,SM,2014-07-23,0.748,0.972,2,-2.436,0,0.0357,9.79e-06,0.186,0.562,143.995,188733,4
84,84,4cd2x70Y8oh5OVwtP2N0Pe,"사랑 그 한마디 (Love, The Only Word)",TAEYEON,SM,2014-07-10,0.439,0.437,9,-5.988,1,0.566,0.0,0.139,0.112,131.36,235451,4
85,85,1hrZVbWwU6v4WAjOjv0xGo,Mr.Mr.,Girls' Generation,SM,2014-02-24,0.701,0.964,4,-2.037,0,0.114,9.34e-06,0.153,0.484,113.058,235434,4
86,86,3kx8lrlX77dtpvE1e2dLSs,Goodbye,Girls' Generation,SM,2014-02-24,0.726,0.755,6,-3.67,0,0.328,0.0,0.144,0.621,120.045,193950,4
87,87,3E7fuPDS2v8aOn15etHFuj,유로파 Europa,Girls' Generation,SM,2014-02-24,0.714,0.86,3,-4.981,1,0.0235,0.0,0.294,0.578,124.02,202026,4
88,88,4ms5KwJ620RaphDh5HcTUF,Wait a Minute,Girls' Generation,SM,2014-02-24,0.654,0.895,6,-3.454,1,0.0696,4.28e-05,0.0653,0.929,133.998,204927,4
89,89,5spMcWcERS432BXeSjBnhg,백허그 Back Hug,Girls' Generation,SM,2014-02-24,0.589,0.738,8,-4.893,1,0.686,0.0,0.202,0.778,86.991,249360,4
90,90,0bNifJzrW0hnmvccypUllm,Soul,Girls' Generation,SM,2014-02-24,0.725,0.958,2,-2.701,1,0.149,7.3e-06,0.678,0.457,115.013,226997,4
91,91,1w3NKvQH0sizDnL2G0keq4,I Got A Boy,Girls' Generation,SM,2012-01-01,0.502,0.868,4,-1.275,0,0.0328,0.0,0.534,0.527,97.921,271333,4
92,92,4BFRz4l3lBD2xFmQeGLmZe,Dancing Queen,Girls' Generation,SM,2012-01-01,0.717,0.916,0,-1.697,1,0.404,1.49e-06,0.151,0.961,129.991,215280,4
93,93,0IBSXW4pirbxKPT0CrhPEZ,Baby Maybe,Girls' Generation,SM,2012-01-01,0.797,0.709,8,-4.854,1,0.122,0.0,0.692,0.587,114.974,222533,4
94,94,5cpPV8q8VVA3vpJf0wHHd4,Talk Talk,Girls' Generation,SM,2012-01-01,0.699,0.811,9,-3.537,0,0.0885,0.0,0.0811,0.799,100.099,166387,4
95,95,0HfFdGT7Ap9H745Q0ppTUG,Promise,Girls' Generation,SM,2012-01-01,0.651,0.637,5,-3.286,1,0.192,0.0,0.205,0.266,119.971,195347,4
96,96,4aci1qFTt2WbZRDPKWcXlY,Express 999,Girls' Generation,SM,2012-01-01,0.532,0.85,0,-1.81,1,0.0279,1.66e-05,0.172,0.692,126.025,206667,4
97,97,4VYXCd1niHuVB71db7JgjS,Lost In Love,Girls' Generation,SM,2012-01-01,0.565,0.557,8,-5.979,1,0.651,0.0,0.116,0.238,135.778,239907,4
98,98,3Rdrg0ONsF7dhV2KgDhuSE,Look At Me,Girls' Generation,SM,2012-01-01,0.64,0.896,2,-3.748,1,0.00728,0.00193,0.0727,0.558,172.863,181267,4
99,99,2vsKYv31bouUQkGbToBRK3,XYZ,Girls' Generation,SM,2012-01-01,0.736,0.913,8,-2.815,1,0.0938,1.96e-05,0.315,0.802,130.003,195240,4
0,0,1nxMTgcScZ7afh2wKdFM2B,Romantic St.,Girls' Generation,SM,2012-01-01,0.679,0.565,1,-5.732,1,0.8,0.0,0.0921,0.328,123.949,239720,4
1,1,2H5eBZERqJOsVyx4t7BEFu,Baby Steps,Girls' Generation-TTS,SM,2012-05-30,0.511,0.694,2,-5.204,1,0.425,0.0,0.12,0.238,189.97,235524,4
2,2,09nl0ymAMahzq7U0PxD6xL,Checkmate,Girls' Generation-TTS,SM,2012-05-30,0.809,0.839,10,-3.006,0,0.0476,2.58e-05,0.125,0.76,111.987,206468,4
3,3,4Gx8YNyr6v9PQ8KVk08nZf,"Good-bye, Hello",Girls' Generation-TTS,SM,2012-05-30,0.722,0.867,8,-3.09,1,0.204,2.1e-06,0.0701,0.665,126.963,231556,4
4,4,4AY4557HuJZD9MRYaAOQu9,Library,Girls' Generation-TTS,SM,2012-05-30,0.705,0.848,3,-3.76,1,0.0277,0.0,0.108,0.76,130.031,242308,4
5,5,4EcpexfXrmucyLEgMWsf8E,Love Sick,Girls' Generation-TTS,SM,2012-05-30,0.659,0.674,5,-4.217,1,0.567,0.0,0.199,0.586,128.01,205188,4
6,6,2CFRWCWr1Nd2oug4tF4obt,OMG (Oh My God),Girls' Generation-TTS,SM,2012-05-30,0.504,0.943,7,-1.579,1,0.11,7.03e-06,0.318,0.784,137.974,204676,4
7,7,3C8jNNWMJcsQLZZV5R3yTi,Twinkle,Girls' Generation-TTS,SM,2012-05-30,0.799,0.886,1,-2.592,0,0.257,0.0,0.334,0.963,110.004,206852,4
8,8,7eNZS973JNO67aP8mVGU6i,The Boys,Girls' Generation,SM,2011-01-01,0.885,0.941,1,-0.587,0,0.19,0.0,0.218,0.923,114.987,226890,4
9,9,2vLhvfAjTORDMWZTupKJ4M,Telepathy,Girls' Generation,SM,2011-01-01,0.736,0.903,10,-2.11,1,0.171,1.06e-05,0.35,0.726,128.013,225560,4
10,10,7IJh4JGe9KYYcr3YZNyDcj,Say Yes,Girls' Generation,SM,2011-01-01,0.73,0.898,5,-2.522,1,0.2,1.74e-06,0.132,0.874,139.939,226667,4
11,11,13q2CNVJBB9bzrE5mEJ5fY,TRICK (Original Title : TYPICAL),Girls' Generation,SM,2011-01-01,0.667,0.891,6,-2.908,0,0.0818,0.0,0.049,0.871,132.02,195547,4
12,12,6T2mfqFi7CWZhhAAK5p2O4,How Great Is Your Love(Original Title : Still Believe In Love),Girls' Generation,SM,2011-01-01,0.564,0.725,4,-5.334,1,0.147,0.0,0.278,0.385,134.121,234840,4
13,13,3AwXtCAy7fLZEaZxUxD4kq,My J,Girls' Generation,SM,2011-01-01,0.792,0.849,5,-3.254,1,0.396,0.0,0.153,0.84,121.044,233240,4
14,14,4RQuPgWPQMWKjJnZ7o8g0E,OSCAR,Girls' Generation,SM,2011-01-01,0.802,0.852,2,-2.533,0,0.0588,1.06e-05,0.129,0.569,99.986,203027,4
15,15,2FhZTBlF18lqmtW3i8HZ6x,TOP SECRET (Original Title : Shake The Tree),Girls' Generation,SM,2011-01-01,0.76,0.862,9,-3.196,0,0.0359,2.98e-06,0.089,0.85,124.994,179080,4
16,16,6XxbeS9RoR5R6dXikjOwF8,Lazy Girl (Dolce Far Niente) (Original Title : Crazy Girl),Girls' Generation,SM,2011-01-01,0.745,0.696,0,-3.951,1,0.0266,0.0,0.476,0.701,137.998,185893,4
17,17,6PPYBzHZNlXYw2NQVvjAWK,Sunflower,Girls' Generation,SM,2011-01-01,0.438,0.787,7,-2.191,1,0.658,0.0,0.26,0.459,159.797,230320,4
18,18,6btJimzSN4LlUHF9b6YZec,VITAMIN,Girls' Generation,SM,2011-01-01,0.775,0.899,6,-2.154,1,0.111,0.0,0.315,0.635,129.96,189120,4
19,19,3Wwa04DhfwSGILgAusIvWI,MR. TAXI (Original Title : Mr. Taxi),Girls' Generation,SM,2011-01-01,0.86,0.936,10,-2.61,0,0.029,0.0,0.0905,0.881,122.034,212733,4
20,20,3BrqbAYkZcJcKJFkqhaShI,Danny Boy - Studio Version,Girls' Generation,SM,2013-11-04,0.453,0.153,0,-10.065,1,0.793,0.0,0.105,0.246,104.51,229050,4
21,21,1qJ6HHAlajckYox9OghTHb,HOOT,Girls' Generation,SM,2010-01-01,0.684,0.977,7,-1.971,0,0.0615,9.64e-06,0.843,0.925,128.063,197627,4
22,22,4dMi3YdCchWml25iyoaNH3,Mistake,Girls' Generation,SM,2010-01-01,0.6,0.639,2,-3.821,1,0.275,0.0,0.127,0.131,123.979,247027,4
23,23,0E0muFikQ5uihLMTysbAYC,My Best Friend,Girls' Generation,SM,2010-01-01,0.738,0.837,5,-2.762,1,0.479,0.0,0.681,0.896,119.995,204920,4
24,24,5qDWIcUslIax0N2wBLVF1E,Wake Up,Girls' Generation,SM,2010-01-01,0.856,0.665,8,-2.63,1,0.0511,0.0019,0.0327,0.713,120.006,195187,4
25,25,4zOt0P3UWkYWhA9KPFVJWO,Snowy Wish,Girls' Generation,SM,2010-01-01,0.708,0.834,1,-2.572,1,0.279,0.0,0.224,0.26,121.962,208587,4
26,26,0U9jNoTJeTxXToakhsb7pV,Run Devil Run,Girls' Generation,SM,2010-03-22,0.687,0.888,11,-2.725,0,0.0596,2.14e-05,0.181,0.791,64.927,201920,4
27,27,5WcfAYCrFnpXcj9EHhIBar,Echo,Girls' Generation,SM,2010-03-22,0.827,0.857,5,-1.939,0,0.154,0.00367,0.121,0.887,121.029,211093,4
28,28,6VOG2ROMCklbn6SSg9mA9H,Oh!,Girls' Generation,SM,2010-01-28,0.759,0.966,2,-2.207,0,0.0218,1.03e-05,0.229,0.44,143.987,188533,4
29,29,4wvhF9ZixVTQzlb5qAxM6A,Show! Show! Show!,Girls' Generation,SM,2010-01-28,0.753,0.961,7,-1.217,1,0.0153,0.0272,0.209,0.879,125.513,218347,4
30,30,6ztGWS4P92wEBvhIjvQFpp,Sweet Talking Baby,Girls' Generation,SM,2011-01-01,0.756,0.831,8,-1.845,1,0.492,0.0,0.0802,0.783,121.973,210413,4
31,31,75I88aJpYEislY4tHmhn25,Forever,Girls' Generation,SM,2011-01-01,0.502,0.662,6,-4.713,0,0.451,0.0,0.169,0.333,73.985,269933,4
32,32,3JPE9eHY4hDKlGQAsrKyHw,Be Happy,Girls' Generation,SM,2011-01-01,0.709,0.961,1,-1.895,1,0.00544,0.0261,0.174,0.644,124.994,210693,4
33,33,03WBIHmawYzeTgsD0luRA6,Boys & Girls (Feat. Key from SHINee),Girls' Generation,SM,2011-01-01,0.751,0.92,5,-2.506,0,0.0743,0.0,0.253,0.96,130.908,226560,4
34,34,0uuIYCtiqjs0HGPwfW9CVe,Talk To Me,Girls' Generation,SM,2011-01-01,0.555,0.7,9,-5.112,1,0.178,0.0,0.0847,0.575,85.998,207307,4
35,35,2mxXuVJIUnCr27St7NT6PV,Star Star Star(☆★☆),Girls' Generation,SM,2011-01-01,0.462,0.468,0,-5.395,1,0.788,8.06e-06,0.204,0.358,132.602,270240,4
36,36,3hSD9tUfOD9DtxMpSYi7UL,Stick Wit U,Girls' Generation,SM,2011-01-01,0.658,0.985,9,-2.642,1,0.0548,0.00019,0.177,0.894,158.023,166667,4
37,37,6mvZMPdQW6kyzQZARBGTdQ,Day by Day,Girls' Generation,SM,2011-01-01,0.584,0.74,8,-2.809,1,0.418,0.0,0.167,0.564,100.987,230720,4
38,38,7m48u7EC4gnCfAhwoLfbCE,Genie,Girls' Generation,SM,2009-06-25,0.76,0.843,9,-2.632,1,0.137,2.19e-06,0.7,0.757,122.988,230547,4
39,39,7kw83bSrpGoH34GP92Y9HZ,Etude,Girls' Generation,SM,2009-06-25,0.716,0.912,4,-2.678,0,0.285,0.0,0.0996,0.631,128.009,193853,4
40,40,10XwIa6tx3OtaesTcgMWcU,Girlfriend,Girls' Generation,SM,2009-06-25,0.668,0.862,0,-3.767,1,0.047,0.0,0.0758,0.889,74.982,199200,4
41,41,3vwCHNNoGuUPpPZcvPlLxz,Boyfriend,Girls' Generation,SM,2009-06-25,0.826,0.883,0,-3.669,1,0.0744,7.2e-05,0.145,0.928,124.02,230573,4
42,42,35m9yksNGIAw3Mi0smwsJK,My Child,Girls' Generation,SM,2009-06-25,0.66,0.729,6,-5.888,1,0.594,0.0,0.0955,0.534,120.001,216773,4
43,43,1OegdSRGCwdM30qbk5mnZz,One Year Later,Girls' Generation,SM,2009-06-25,0.559,0.65,11,-5.239,1,0.448,0.0,0.123,0.234,129.886,241187,4
44,44,2BQIMF7CyLe2xAKzh74A4C,Gee,Girls' Generation,SM,2009-01-05,0.749,0.923,1,-1.014,0,0.292,0.0,0.111,0.727,99.975,202200,4
45,45,2DT90JqDCM9HOTmMBukznE,Way to Go,Girls' Generation,SM,2009-01-05,0.419,0.962,5,-1.979,1,0.0317,0.0,0.198,0.528,179.798,183933,4
46,46,2LXGsLRNmRDBbUANxOsicK,Dear. Mom,Girls' Generation,SM,2009-01-05,0.627,0.64,3,-4.849,1,0.514,0.0,0.145,0.432,133.97,245693,4
47,47,2cHUUBY7icbhD2eDGrBDEJ,Destiny,Girls' Generation,SM,2009-01-05,0.648,0.983,4,-2.75,0,0.203,0.0,0.226,0.72,173.978,205907,4
48,48,30lgvwsjS4JN9fN8FhlzuQ,Let's Talk About Love,Girls' Generation,SM,2009-01-05,0.721,0.807,1,-3.559,1,0.057,0.0,0.25,0.589,112.979,253067,4
49,49,5V7qDxOUYBT6lcowY3tqMv,Love Melody,Girls' Generation,SM,2007-12-07,0.697,0.867,11,-4.882,0,0.186,1.9e-06,0.0785,0.758,122.013,216747,4
50,50,7GxaIFqvSXvAg18ai8i0gT,Girls' Generation,Girls' Generation,SM,2007-11-01,0.639,0.961,11,-1.415,0,0.0464,0.0,0.0866,0.761,111.997,230400,4
51,51,0Z224p1ZDeQvsq23A6evuE,Ooh La-La!,Girls' Generation,SM,2007-11-01,0.639,0.945,4,-2.529,1,0.207,0.0,0.284,0.917,78.01,234813,4
52,52,0Ql5ZdoSerPwu6uWtM40bD,Baby Baby,Girls' Generation,SM,2007-11-01,0.695,0.874,6,-3.032,0,0.426,0.0,0.22,0.804,95.029,191520,4
53,53,5Z7fDuIF6XYXQWvnd2GigO,Complete,Girls' Generation,SM,2007-11-01,0.542,0.625,4,-4.544,1,0.504,0.0,0.136,0.327,80.03,236973,4
54,54,18fWwTkrIxojEC2gmVyoxS,Kissing You,Girls' Generation,SM,2007-11-01,0.75,0.817,8,-2.541,1,0.639,0.0,0.171,0.762,117.991,199240,4
55,55,3n72zEmcFCjx41bJaViRKb,Merry-Go-Round,Girls' Generation,SM,2007-11-01,0.711,0.749,1,-4.022,1,0.225,0.0,0.165,0.663,99.967,194853,4
56,56,08AxQ3mH3grr4YFMLy3ZE3,Tears,Girls' Generation,SM,2007-11-01,0.589,0.693,0,-4.186,1,0.597,0.0,0.273,0.404,132.018,233467,4
57,57,3WSLv2WNgHE0BNMrHC0Jye,Tinkerbell,Girls' Generation,SM,2007-11-01,0.662,0.772,4,-3.222,1,0.666,0.0,0.213,0.672,99.992,177187,4
58,58,3oFUrTsSshYJMCClIBMfiU,7989 (KANGTA & TAEYEON),Girls' Generation,SM,2007-11-01,0.79,0.598,5,-6.085,1,0.42,0.0,0.0905,0.365,98.971,212520,4
59,59,43lngOMmCkkTQbL1kNyTC5,Honey,Girls' Generation,SM,2007-11-01,0.747,0.808,2,-3.218,1,0.516,0.0,0.0898,0.701,104.976,196760,4
60,60,24Gy6lVtCd8nOL2vzZiFyV,Into the New World,Girls' Generation,SM,2007-08-02,0.699,0.908,7,-2.108,1,0.0531,0.0,0.116,0.6,108.023,267320,4
61,61,4eHSzjSlnTUUDQqDW9i3Mf,Beginning,Girls' Generation,SM,2007-08-02,0.595,0.86,4,-2.453,0,0.138,0.0,0.401,0.722,90.071,184787,4
62,62,62OII8rXFkrcXRYkTgr2Nt,Perfect for You,Girls' Generation,SM,2007-08-02,0.751,0.818,2,-3.521,1,0.477,0.0,0.0898,0.624,104.963,197027,4
63,63,4korzAqlUymQRFPnvV61hr,Let It Rain - Studio Version,Girls' Generation,SM,2013-11-04,0.583,0.823,11,-5.426,0,0.0213,0.0,0.058,0.544,179.957,218920,4
